item,itemLabel,party,partyLabel,area,areaLabel,startDate,endDate,gender,psid
Q112729744,Akuar Gamar Ujieth,,,,,2011-07-09,2016-08-04,,Q112729744-4EF461E8-000B-4881-BBC8-9D2C5B1F211B
Q112729745,Akuot Chan Kuac,,,,,2011-07-09,2016-08-04,,Q112729745-628B122C-0201-4605-9905-4190ED5029E2
Q112525559,Akuot Deng Kawal,Q459960,SPLM,,,2011-07-09,2016-08-04,,Q112525559-8EDE5F48-0013-45FA-9C17-0353C1D3F0FF
Q112729746,Alambeny Malith Riak,,,,,2011-07-09,2016-08-04,,Q112729746-6A3397E4-AF14-4CC7-B29D-B720D41CAFF6
Q112525561,Aleu Ayieny Aleu,Q459960,SPLM,,,2011-07-09,2016-08-04,male,Q112525561-24732420-89DA-4CC7-B6B7-A9A6333495BC
Q11904977,Alfred Lado Gore,,,,,2011-07-09,2016-08-04,male,Q11904977-595873A4-CC27-41DE-BEEF-EE7FC38F4A8C
Q112525563,Alfred Wol Acwal,Q459960,SPLM,,,2011-07-09,2016-08-04,,Q112525563-71908D03-7C32-4AFF-89D3-83DDF0FE5514
Q112729747,Ali Adillan Nur-aldin,,,,,2011-07-09,2016-08-04,,Q112729747-ED07CC72-AD45-47C8-ABAD-B94FC28B4F51
Q112325588,Alison Manani Magaya,,,,,2011-07-09,2016-08-04,,Q112325588-12C58AB3-6301-4FD6-A0EB-7E47631D93E0
Q112729748,Alma Jervas Yak,,,,,2011-07-09,2016-08-04,,Q112729748-513A67F8-FECA-4F13-BE3C-78E9DEAC10C8
Q112525565,Andrew Okong Ayom,Q15980873,SPLM-DC,,,2011-07-09,2016-08-04,,Q112525565-65883DF6-317F-442F-88E6-A5C3706C16EB
Q112525566,Angelina Nyamouka Magoun,Q459960,SPLM,,,2011-07-09,2016-08-04,,Q112525566-56CABF76-2DE8-455C-8B74-87EDF65C1028
Q112525568,Angelo Lokinga Lohita,Q459960,SPLM,,,2011-07-09,2016-08-04,,Q112525568-170C2871-9761-405E-8197-27A45B3C8124
Q112525570,Angoryang Mark Loifidi,Q459960,SPLM,,,2011-07-09,2016-08-04,,Q112525570-679E6C62-AD98-4C40-95B7-5D4EAA18EE54
Q112729749,Anita Allah-jabu Mursal,,,,,2011-07-09,2016-08-04,,Q112729749-751C0059-977A-4110-B1B9-58F5AA993893
Q112729750,Ann Lino Wor Abyei,,,,,2011-07-09,2016-08-04,,Q112729750-E2BBE79A-336C-475B-9A0B-B2A45AC2BEA2
Q112729751,Anthony Jervase Yaak,,,,,2011-07-09,2016-08-04,,Q112729751-A801513E-337B-4015-B050-70C436CF1AE4
Q112729752,Anthony Kudus Justin,,,,,2011-07-09,2016-08-04,,Q112729752-C41FF8FB-2C2F-4C41-B01E-207B1C2ED6C6
Q4772949,Anthony Lino Makana,Q459960,SPLM,,,2011-07-09,2016-08-04,male,Q4772949-0BBD6D9D-0940-4164-94A3-01096F321D2E
Q112525572,Arop Madut Arop,Q459960,SPLM,,,2011-07-09,2016-08-04,,Q112525572-780C3CC4-AEA8-4E81-A791-15054069A08F
Q112525573,Asha Abboz Akuei,Q459960,SPLM,,,2011-07-09,2016-08-04,,Q112525573-34D15972-2AC6-4754-A605-52EC6F5E2138
Q112729753,Asha Abdalsalam Alawad,,,,,2011-07-09,2016-08-04,,Q112729753-81D26473-45E7-4ED4-AB15-5169B5C2679B
Q112729754,Atem Garang D. Dekuek,,,,,2011-07-09,2016-08-04,,Q112729754-0A0E3F6B-5A5B-482C-85CF-A471CCA7D048
Q112729755,Augustino Mathok Thok,,,,,2011-07-09,2016-08-04,,Q112729755-80DDAD93-D5C0-4333-985B-CC3E4248244B
Q112729756,Awel Mawien Atem,,,,,2011-07-09,2016-08-04,,Q112729756-32D5EE31-A90D-4611-87BF-3538FD463CE4
Q12748065,Awut Deng Achuil,Q459960,SPLM,,,2011-07-09,2016-08-04,female,Q12748065-D1E31486-51C0-46AD-82F3-B8A35280F58C
Q112525577,Aya Janet Alex,Q459960,SPLM,,,2011-07-09,2016-08-04,,Q112525577-60508EB3-D2EA-4C33-A746-15D909BE187E
Q112729757,Ayak Ngor Malek,,,,,2011-07-09,2016-08-04,,Q112729757-1BC57A27-C65F-4908-9B41-DE9EA3E43A1C
Q112729758,Ayen Luka Baak,,,,,2011-07-09,2016-08-04,,Q112729758-3DD7C805-4A76-4668-AFEF-93D53B4FC5B1
Q112525578,Bangout Amum Okiech,Q459960,SPLM,,,2011-07-09,2016-08-04,,Q112525578-5CBA1FA3-BCC8-467A-8ECE-416E90FEDA49
Q4861322,Barnaba Marial Benjamin,Q459960,SPLM,,,2011-07-09,2016-08-04,male,Q4861322-D54326CF-544B-438B-8D99-5F72CC864C59
Q112525579,Barnardo Kpasira Martin,Q459960,SPLM,,,2011-07-09,2016-08-04,,Q112525579-C5AE99DE-592C-4BF6-A311-58F7CF9AD7AC
Q23806325,Barri A. Wanji,Q459960,SPLM,,,2011-07-09,2016-08-04,male,Q23806325-192589D0-584D-4E23-82BD-A2B8F7B900E0
Q112525581,Bataria Mirror Maker,Q459960,SPLM,,,2011-07-09,2016-08-04,,Q112525581-9D2E34D6-1B82-4374-B1D2-DAFADE1CEF30
Q112525582,Beatrice Aber Samson,Q459960,SPLM,,,2011-07-09,2016-08-04,,Q112525582-AE246C59-A543-4781-8E4F-EE2B522247F5
Q112525584,Bellario Ahoy Ngong,Q459960,SPLM,,,2011-07-09,2016-08-04,,Q112525584-107B4CA2-91AE-4362-9FD8-4CB0ECDF9D54
Q112729759,Benjamin Bol,,,,,2011-07-09,2016-08-04,,Q112729759-648E5A94-BB84-45DA-B7F2-E3A3EA095996
Q112525587,Benjamin Malek Alier,Q459960,SPLM,,,2011-07-09,2016-08-04,,Q112525587-8F0A05BD-4101-43CC-90CD-1AEAB7984BE0
Q4898942,Betty Achan Ogwaro,Q459960,SPLM,,,2011-07-09,2016-08-04,female,Q4898942-D47BD444-B616-4033-82D3-5DD2FA213ECC
Q112525588,Bidali Moses Onesimo,Q459960,SPLM,,,2011-07-09,2016-08-04,,Q112525588-EEA1896F-6715-4FE1-AFFF-CD0DF0266604
Q112729760,Bona Bak Nyang,,,,,2011-07-09,2016-08-04,,Q112729760-A18C6954-1A14-4F0A-AF4C-455577412EB4
Q112525590,Bul Andrea Cosmas,Q327591,IND,,,2011-07-09,2016-08-04,,Q112525590-3D75F471-6876-4F34-B8BE-AEE5E2995145
Q112729761,Bullen Kot Beny Adiak,,,,,2011-07-09,2016-08-04,,Q112729761-FC42B69B-D870-4B99-8092-6CEA4B73A300
Q112729762,Bur Gatwich Kuny,,,,,2011-07-09,2016-08-04,,Q112729762-ABD35BCF-C21E-4455-B3D7-C0D2E109AADF
Q112729763,Caeser Baya Loyala,,,,,2011-07-09,2016-08-04,,Q112729763-EF322DA9-7A78-46EC-ADE4-16C5C24DCAF0
Q112729764,Caguor Aduong Manyang,,,,,2011-07-09,2016-08-04,,Q112729764-F7DAE0E6-F6CF-43AA-A653-FF85032D3443
Q112729765,Cecilia Achuil Mathew,,,,,2011-07-09,2016-08-04,,Q112729765-9D5F9638-DB63-43E3-A514-A43400237975
Q112525593,Charles Majak Alier,Q459960,SPLM,,,2011-07-09,2016-08-04,,Q112525593-CB330DF4-6C0B-42AA-8B8E-AD9B422149E0
Q112525595,Charles Wello Onyony,Q459960,SPLM,,,2011-07-09,2016-08-04,,Q112525595-4AD5779B-9EF1-415B-BAFC-8265DEF1104D
Q112729766,Clement Khamis Komoyangi,,,,,2011-07-09,2016-08-04,,Q112729766-F3F9BC22-9CB9-467E-A8B8-9415155CC103
Q16145815,Daniel Awet Akot,Q459960,SPLM,,,2011-07-09,2016-08-04,male,Q16145815-7A86343E-C391-4907-9821-0ABC720632B6
Q112525597,Daniel Deng Monydit,Q459960,SPLM,,,2011-07-09,2016-08-04,,Q112525597-4252E94B-6053-4AA5-8F99-C3462522E44D
Q112729767,Daniel Dhieu Matuet,,,,,2011-07-09,2016-08-04,,Q112729767-4E81C37C-FE18-4381-B6DD-6AA699410015
Q112729768,David Allemy Poru,,,,,2011-07-09,2016-08-04,,Q112729768-FE5739AD-F183-4BDB-B2E0-4090904CCCDE
Q5232921,David Deng Athorbei,Q459960,SPLM,,,2011-07-09,2016-08-04,male,Q5232921-89038ECE-8B69-4BA0-93F3-F2ED7E1A0178
Q112525599,David Gai Chan,Q459960,SPLM,,,2011-07-09,2016-08-04,,Q112525599-ED612263-C35F-4371-9811-001497D073A3
Q112525601,David Nailo Mayo,Q459960,SPLM,,,2011-07-09,2016-08-04,,Q112525601-12B51B72-204C-4F04-8CDA-7FB00A5B4D90
Q112525602,David Okuer Akwany,Q459960,SPLM,,,2011-07-09,2016-08-04,,Q112525602-0C0AC5A2-EC5C-40BE-84A3-A71923477874
Q112729769,David Thil Chol,,,,,2011-07-09,2016-08-04,,Q112729769-DC379797-2669-47DB-9037-27F607ABD5C6
Q112525603,David Unyo Demey,Q459960,SPLM,,,2011-07-09,2016-08-04,,Q112525603-93E0EFB1-E2BD-45CE-84E9-9278223BB82D
Q112525604,David Yien Bilieth,Q459960,SPLM,,,2011-07-09,2016-08-04,,Q112525604-F2D83A79-A17A-44B6-AA27-66327CE8EA43
Q112525606,Debora Ajok Garang,Q459960,SPLM,,,2011-07-09,2016-08-04,,Q112525606-23D8C946-3959-4184-9D19-7D14001AE3AE
Q112729770,Deng Chol Deng,,,,,2011-07-09,2016-08-04,,Q112729770-D1B48472-058E-4EDA-AFD1-38D644B6EEDD
Q112525608,Deng Dau Deng,Q459960,SPLM,,,2011-07-09,2016-08-04,,Q112525608-55889C88-4FED-4B79-AD95-3F3FE4ECF596
Q112729771,Deng Goch Ayuel,,,,,2011-07-09,2016-08-04,,Q112729771-EB89001B-8005-43D1-BDA5-6B6E2B8859D7
Q112729772,Deng Majok Athian,,,,,2011-07-09,2016-08-04,,Q112729772-548C57FB-EA49-4EF2-AAD6-E604A8718114
Q112729773,Deng Tong Kuol,,,,,2011-07-09,2016-08-04,,Q112729773-7AC70B90-9604-4D2B-B0F8-67303B162737
Q112525609,Dengtiel A. Kur,Q459960,SPLM,,,2011-07-09,2016-08-04,,Q112525609-FCA47984-6F39-4F3E-A4CE-8232978818B1
Q112729774,Domach Gatpan,,,,,2011-07-09,2016-08-04,,Q112729774-9E411D19-A877-4F0A-BDC8-E42602219E5A
Q112525611,Dousman Joyce James,Q459960,SPLM,,,2011-07-09,2016-08-04,,Q112525611-B439FC75-DCD7-44DD-9AC9-DFD2B6915A7D
Q112729775,Elia Emilio Kheir el Seed,,,,,2011-07-09,2016-08-04,,Q112729775-F845598E-79FF-4C54-8D99-8975C7E44420
Q112729776,Elia Ullan Jongo Wako,,,,,2011-07-09,2016-08-04,,Q112729776-6CBB40A1-834D-434D-B884-255D0F9CD2C8
Q112525613,Elias Mathuc,Q459960,SPLM,,,2011-07-09,2016-08-04,,Q112525613-866C8042-6C34-49E1-8B1D-D0997DE39581
Q112525614,Elizabeth Adut Mel,Q459960,SPLM,,,2011-07-09,2016-08-04,,Q112525614-A9B4DD93-DBD8-49F1-9448-554A1680C48B
Q112729777,Elizabeth John Kuol,,,,,2011-07-09,2016-08-04,,Q112729777-B5792BBD-A6E0-4BB0-B3B7-D5C856C238D6
Q112525616,Elizabeth Nyaluac Tap,Q459960,SPLM,,,2011-07-09,2016-08-04,,Q112525616-C45CE762-C7E3-44A1-8651-A213B136A26C
Q112525618,Elizabeth Nyawac Chol,Q459960,SPLM,,,2011-07-09,2016-08-04,,Q112525618-F8D0C0D4-EDD3-4615-A930-E33B1ABDECA9
Q112729778,Eloren Allen Kulem,,,,,2011-07-09,2016-08-04,,Q112729778-38F7DB81-10B1-4B8F-8702-D0D3256B2FD1
Q112525620,Emelia Aluel Bol,Q459960,SPLM,,,2011-07-09,2016-08-04,,Q112525620-702FE714-9423-4A1C-9FB9-22BB01E80A93
Q112729779,Fadwa Chwei Deng Yol,,,,,2011-07-09,2016-08-04,,Q112729779-D41980A2-3EE8-46DF-8CBF-7BE4B2241668
Q112729780,Fatima Kur Chol,,,,,2011-07-09,2016-08-04,,Q112729780-9B52E522-AEF1-4FC8-BB11-1FD9FF718073
Q112525622,Fatima Nyawang Biliu,Q459960,SPLM,,,2011-07-09,2016-08-04,,Q112525622-ADA8ECB2-6C47-4DFA-84A8-4EA505C7728C
Q112525624,Festo Faustino Kumba,Q459960,SPLM,,,2011-07-09,2016-08-04,,Q112525624-36950131-5AC6-42AC-8754-ED879B5C2EA5
Q112729781,Francis Ben Ataba,,,,,2011-07-09,2016-08-04,,Q112729781-2BDC7075-4F1F-41FD-BE4A-CF6B41B25267
Q112525625,Francis Lokurnyang Angou,Q459960,SPLM,,,2011-07-09,2016-08-04,,Q112525625-8520CF2E-756F-432C-97F2-6A8952830DCE
Q112729782,Franco Akech Ring,,,,,2011-07-09,2016-08-04,,Q112729782-9E649598-863D-4EEE-810B-1F21212121D9
Q112729783,Gabriel Guot Guot,,,,,2011-07-09,2016-08-04,,Q112729783-C1BB42EC-14D3-4782-9E15-A2C03018553F
Q112729784,Gabriel Roric Jur Yor,,,,,2011-07-09,2016-08-04,,Q112729784-FD175619-2A3E-4EBA-8D53-F2CD445DEA40
Q112525626,Gadwani Lopuke Cormoi,Q459960,SPLM,,,2011-07-09,2016-08-04,,Q112525626-358AE930-82E6-4122-8624-BF6256C0468F
Q112525627,Garang Deng Akong,Q459960,SPLM,,,2011-07-09,2016-08-04,,Q112525627-705B4418-0900-477C-8984-66AB335C7D64
Q112525629,Gathuak Riak Jak,Q459960,SPLM,,,2011-07-09,2016-08-04,,Q112525629-DCDE04C6-A512-439E-8F4C-C940D38C5338
Q112729785,Gatluak Ruon Nyuot,,,,,2011-07-09,2016-08-04,,Q112729785-79597462-54D4-4F40-91D1-28A97B9B4415
Q112525631,Gatwech Lam Puoch,Q459960,SPLM,,,2011-07-09,2016-08-04,,Q112525631-5CD24A6C-0B8D-4022-97AC-76CBA304D380
Q112729786,Genivia Eliaba Jenaba,,,,,2011-07-09,2016-08-04,,Q112729786-B2841F66-EE97-4B1F-A9A8-534ADED08D3E
Q112729787,George Andrea Juma,,,,,2011-07-09,2016-08-04,,Q112729787-AE6C1B28-83AF-41C7-9B1E-FB9D4FB584B0
Q112729788,George Bureng Nyombe,,,,,2011-07-09,2016-08-04,,Q112729788-FDA74B9C-9F99-4305-83D9-669E0AFCF4C2
Q112525632,George Costa Faustino,Q459960,SPLM,,,2011-07-09,2016-08-04,,Q112525632-81F274E2-CAF7-4C19-B2BE-DE243C8118C2
Q112729789,Georgeta Lat Mading de Bilkuei,,,,,2011-07-09,2016-08-04,,Q112729789-8D3DC4E3-8C23-42FE-BD27-EDDEB83F3A26
Q112525634,Gier Chuang Aluong,Q459960,SPLM,,,2011-07-09,2016-08-04,male,Q112525634-6A5ABDBA-4DE5-42F6-BD17-057B701DBC49
Q112729790,Gloria Philemon Baime,,,,,2011-07-09,2016-08-04,,Q112729790-1380094D-6518-40AB-8000-47CEB2FD8E0F
Q112729791,Goc Makuac Mayol,,,,,2011-07-09,2016-08-04,,Q112729791-C7C07AC0-4334-4574-B6E0-A8240A2F4D0E
Q112525636,Gordon Matot Tut,Q459960,SPLM,,,2011-07-09,2016-08-04,,Q112525636-CD3B6055-889B-4E8B-853F-5E2B7533BFC1
Q112525638,Grace Amo Alex,Q459960,SPLM,,,2011-07-09,2016-08-04,,Q112525638-DACB8881-01B0-42FC-BAED-7B810C0EA1BA
Q112525640,Henry Dilah Odwar,Q459960,SPLM,,,2011-07-09,2016-08-04,,Q112525640-495F245D-41FA-4EEC-8B51-1324CCB3449D
Q112525641,Henry Omai Akolawin,Q459960,SPLM,,,2011-07-09,2016-08-04,,Q112525641-37D1C9E2-BE67-4FF8-9BDD-3122D3BA616C
Q112525643,Henry Stephen Danga,Q459960,SPLM,,,2011-07-09,2016-08-04,,Q112525643-2D5FC5C6-3070-4B1C-BE12-83F1D81F4264
Q112729792,Imelda Modi Tartisio,,,,,2011-07-09,2016-08-04,,Q112729792-303105D8-7867-4620-AF92-9642D6E7D49B
Q112729793,Isaac Deng Tur Agok,,,,,2011-07-09,2016-08-04,,Q112729793-5DFA0918-1A40-4DA5-898D-DA229014DECD
Q112525645,Ismail Mathew Mukhter,Q459960,SPLM,,,2011-07-09,2016-08-04,,Q112525645-20AE0B6C-2FED-4F1C-B6DC-4780CBCF8D22
Q112525647,Jacob Dau Kuol,Q459960,SPLM,,,2011-07-09,2016-08-04,,Q112525647-9EE0CCC2-A101-4DE8-A7AA-F038D79F4E42
Q112729794,Jacob Duang Wan,,,,,2011-07-09,2016-08-04,,Q112729794-4722CE50-9115-4A29-9845-C60AC87095D3
Q112729795,Jacob Kenyi Leju,,,,,2011-07-09,2016-08-04,,Q112729795-DF57206D-983C-467B-952A-6F74780F3DCF
Q112729796,Jamal Juma Kakaya,,,,,2011-07-09,2016-08-04,,Q112729796-6A13B734-C16B-4897-B345-085EB36A869C
Q112729797,Jamal Lomongin Peter,,,,,2011-07-09,2016-08-04,,Q112729797-52803AC2-729A-45DE-96B1-CC37359031DE
Q112729798,James Aguer Alij,,,,,2011-07-09,2016-08-04,,Q112729798-EDD85A76-384B-4428-9655-0D5F8EE48F37
Q112729799,James Angelo Celerino,,,,,2011-07-09,2016-08-04,,Q112729799-A0550A5E-3BB7-47E1-BD43-F555F908782D
Q112525648,James Gatkur Wishierbal,Q459960,SPLM,,,2011-07-09,2016-08-04,,Q112525648-5E1221EC-5A41-4DCD-A04F-06CE0BD4ED61
Q112525649,James Janka Duku,Q459960,SPLM,,,2011-07-09,2016-08-04,male,Q112525649-5B1E7A6F-4A32-4E92-B921-828DF10C76F1
Q11046276,James Kok Ruea,Q459960,SPLM,,,2011-07-09,2016-08-04,male,Q11046276-9EC4F79B-8A14-4397-BB1E-9964C07A8CC7
Q112525650,James Kueth Chol,Q459960,SPLM,,,2011-07-09,2016-08-04,,Q112525650-617CA58E-09E2-4864-99E4-355B7D94461B
Q112525653,James Lual Deng,Q459960,SPLM,,,2011-07-09,2016-08-04,,Q112525653-A6F52657-FFE6-4349-BA23-CFA400837A40
Q112525655,James Reat Gony,Q459960,SPLM,,,2011-07-09,2016-08-04,,Q112525655-D238876B-C3AD-43B8-99AF-0336A9EB579E
Q112729800,James Sigin Banak,,,,,2011-07-09,2016-08-04,,Q112729800-F81CA2E2-82E7-4D1E-A353-C45A0622A57D
Q6145116,James Wani Igga,Q459960,SPLM,,,2011-07-09,2016-08-04,male,Q6145116-67BFDA7D-C1D8-43DB-BC1E-DC089A500A8B
Q112525657,Jasmine Samuel Adakayi,Q459960,SPLM,,,2011-07-09,2016-08-04,,Q112525657-AE256D70-03F4-4A65-9195-AE7D5E73070D
Q6177210,Jemma Nunu Kumba,,,,,2011-07-09,2016-08-04,female,Q6177210-577E9659-E2B6-4DB4-BA8C-B81B69929809
Q112729801,John Agany Deng,,,,,2011-07-09,2016-08-04,,Q112729801-2DFDD509-EAF6-49A4-AD6B-31DBCE62723B
Q112729802,John Badeng Chan,,,,,2011-07-09,2016-08-04,,Q112729802-C69EFD4B-2D8C-4447-BDBC-8362ABBCE931
Q112525659,John Chol Machar,Q327591,IND,,,2011-07-09,2016-08-04,,Q112525659-4761CE78-28A0-458F-8017-F0F58E7D20DC
Q112729803,John Gatnyai Thot,,,,,2011-07-09,2016-08-04,,Q112729803-59F8609C-57EA-4837-B334-9F96A98786D2
Q112525660,John Ivo Mounto,Q459960,SPLM,,,2011-07-09,2016-08-04,,Q112525660-38A2F7AC-DAE1-471F-8322-BF9633974644
Q112525662,John Jok Chol,Q459960,SPLM,,,2011-07-09,2016-08-04,,Q112525662-64148411-CD85-4D41-9DCD-F559023DCEC2
Q6245500,John Luk Jok,,,,,2011-07-09,2016-08-04,male,Q6245500-B06FBD34-E1E9-4C06-B78A-19AC520BE28A
Q112729804,John Mourcol Mayiei,,,,,2011-07-09,2016-08-04,,Q112729804-C58D0948-177C-49AF-ABB5-8565BC6BC874
Q112729811,John Paul Lako,,,,,2011-07-09,2016-08-04,,Q112729811-B6A643DE-6E2A-477B-8E1D-F5530D4201EC
Q112729812,John Wiyual Nguot,,,,,2011-07-09,2016-08-04,,Q112729812-5B384849-E1A6-4ED5-959D-09B874D810FD
Q112729813,Johnson Ollami,,,,,2011-07-09,2016-08-04,,Q112729813-65E72CCC-7F75-44CD-86E3-1EA77D8D85AD
Q112729814,Jok Jak Bom,,,,,2011-07-09,2016-08-04,,Q112729814-0BE93CDC-C6A0-411F-A90B-B1FCF2FFAF73
Q112729815,Jongkuc Johnson Kulang,,,,,2011-07-09,2016-08-04,,Q112729815-12FBA5DC-4DF7-4423-BB0B-80FB925CB106
Q112729816,Joseph Dilli Lupara,,,,,2011-07-09,2016-08-04,,Q112729816-7C7865A6-F5F8-4445-9BA1-B43634E57D4B
Q112729817,Joseph Mathuc Mou,,,,,2011-07-09,2016-08-04,,Q112729817-BC25068F-C6E9-4647-A934-9E7D78C1E9C2
Q112729818,Joseph Monytuil Weijang,,,,,2011-07-09,2016-08-04,,Q112729818-49DDD279-6BB9-48DF-8805-794421A467BA
Q112525664,Josephine Napwon Cosmos,Q459960,SPLM,,,2011-07-09,2016-08-04,female,Q112525664-7AC88C7E-C085-419E-8BDC-49FEF79C4EF2
Q112525665,Joy Kwaje Eluzai,Q459960,SPLM,,,2011-07-09,2016-08-04,,Q112525665-58BD5C61-00CF-4D83-B3CC-8703A0DF5948
Q112525667,Julius Ajeo Moilinga,Q459960,SPLM,,,2011-07-09,2016-08-04,,Q112525667-9E30BAA9-B5D1-46C7-8C04-824AF8FD3587
Q22278470,Juma AlI Malau,Q459960,SPLM,,,2011-07-09,2016-08-04,male,Q22278470-EE6B4DD3-E7CD-457E-A9B1-78FCA8EC472C
Q112525671,Juma Amiro Dobo,Q459960,SPLM,,,2011-07-09,2016-08-04,,Q112525671-0918FC2A-CB65-467D-AB9B-F2970B8ABE2E
Q112525672,June Malek Kur,Q459960,SPLM,,,2011-07-09,2016-08-04,,Q112525672-65003B1A-6E1C-4CA4-805A-5BDFE194818D
Q112729819,Justin Erat Kerepi,,,,,2011-07-09,2016-08-04,,Q112729819-C6D26521-E556-4BA5-925B-7A39D20D544E
Q112729820,Justin Joseph Marona,,,,,2011-07-09,2016-08-04,,Q112729820-8D03248A-99BD-4E5C-B267-7360330C108D
Q112729821,Ketura Yona Ambara,,,,,2011-07-09,2016-08-04,,Q112729821-DA3872AB-2973-46FA-AB78-EFFCA3B8B46A
Q112525673,Kom Kom Geng,Q459960,SPLM,,,2011-07-09,2016-08-04,,Q112525673-A017850A-7001-4C8C-A466-BA1DD0AAC8F7
Q112525674,Kong Dak Jishlive,Q459960,SPLM,,,2011-07-09,2016-08-04,,Q112525674-5986732E-CFE3-40A7-994A-EF5B2EF50461
Q112525676,Kornelio Mawien Dhor,Q459960,SPLM,,,2011-07-09,2016-08-04,,Q112525676-7FD1E59C-C979-43B1-8EE6-8306C0E22627
Q112325675,Kosti Manibe Ngai,,,,,2011-07-09,2016-08-04,male,Q112325675-B4839ED2-AD2C-445D-83EA-777981210AD7
Q112525678,Kuany Ayom Deng,Q459960,SPLM,,,2011-07-09,2016-08-04,,Q112525678-E216CCE6-611D-409A-805A-29501C07D312
Q112729822,Kuol Lual Awan,,,,,2011-07-09,2016-08-04,,Q112729822-0B41BE75-16EE-43D9-AD2A-DE44641F83C4
Q112525680,Kuony War Jok,Q459960,SPLM,,,2011-07-09,2016-08-04,,Q112525680-973E52B6-412B-4FA5-9E58-C3E38BBF2E1E
Q112525681,Kuot Deng Kuot,Q459960,SPLM,,,2011-07-09,2016-08-04,,Q112525681-8364F025-DD3C-4A49-A2C5-FDCE8F312F4E
Q112525793,Kur Akol Deng,Q459960,SPLM,,,2011-07-09,2016-08-04,,Q112525793-1FC7B7EC-0F1F-4CCB-94BF-A7CA3EC08EED
Q112525795,Kutin Bayak Gil,Q459960,SPLM,,,2011-07-09,2016-08-04,,Q112525795-E8DCA909-8FFB-4EF5-8B43-19741FAE2CFD
Q112729823,Lang Tap Lam,,,,,2011-07-09,2016-08-04,,Q112729823-3C77579E-FF37-472B-BCB3-3C2FBBDE735A
Q112729824,Lazarous Permena Farajalla,,,,,2011-07-09,2016-08-04,,Q112729824-42C7AFF0-9B6C-4A61-A021-EE068964C8F5
Q112729825,Lidia Jok Chol,,,,,2011-07-09,2016-08-04,,Q112729825-782D4C16-860B-4EBB-8A0A-CB21E920E840
Q112729826,Lilly Kiden Eluzaya,,,,,2011-07-09,2016-08-04,,Q112729826-25070F22-0211-4413-9C25-D60890A17605
Q112525797,Listisia Ihure Santino,Q459960,SPLM,,,2011-07-09,2016-08-04,,Q112525797-1F0A0692-861D-48CB-9D77-653BCBEAEB51
Q112729827,Lual Achuek Deng,,,,,2011-07-09,2016-08-04,,Q112729827-22F6C227-777E-4E18-B72D-C7F75CAA27E0
