item,itemLabel,party,partyLabel,area,areaLabel,startDate,endDate,gender,psid
Q112752200,Akot Dut Ajieng,,,,,2021-05-10,,,Q112752200-D790B09D-987C-4E6B-880E-D551D0001E46
Q112729744,Akuar Gamar Ujieth,Q459960,SPLM,,,2021-05-10,,,Q112729744-3942CEB6-9A96-4BA5-BB5E-312EC1A89CBA
Q112752201,Akuich Majier Malek,Q17022177,SPLM-IO,,,2021-05-10,,,Q112752201-474D00B6-1FAB-484E-A654-085C31FA534F
Q112525559,Akuot Deng Kawal,Q459960,SPLM,,,2021-05-10,,,Q112525559-CBC001BB-4349-46AD-AC7B-9A1296A97EE1
Q112752203,Alambeny Mallet Riak,Q459960,SPLM,,,2021-05-10,,,Q112752203-E15C82EE-A946-4EF5-9777-F2056AA1EC39
Q112752204,Albino Mawien Bol,Q17022177,SPLM-IO,,,2021-05-10,,,Q112752204-D9909BA8-7281-40BE-9196-55E56BD6C5F4
Q112752205,Alek James Majok Majak,,,,,2021-05-10,,,Q112752205-58BC4DD5-A4D1-458B-B7AD-C2CC283250A5
Q11904977,Alfred Lado Gore,Q459960,SPLM,,,2021-05-10,,male,Q11904977-F526C95C-BE2A-4400-93E5-1E4DE03A51CB
Q112752207,Ali Adian Nour El Deen,Q459960,SPLM,,,2021-05-10,,,Q112752207-EA6F48AE-FAA8-4637-B226-3C0584FDA8EE
Q112752208,Alice Nathalina Gore,Q459960,SPLM,,,2021-05-10,,,Q112752208-0EC8B909-49C2-4903-B26C-7CB4E5A23134
Q112752209,Alier Samuel Ateny,Q17022177,SPLM-IO,,,2021-05-10,,,Q112752209-3AA18F04-8F98-4147-B0DA-DC55C649A276
Q112752210,Alley Othura Fanan,Q17022177,SPLM-IO,,,2021-05-10,,,Q112752210-26E6142F-EDDB-4093-9B91-9AD7F7E1D1D8
Q112729748,Alma Jervas Yak,Q459960,SPLM,,,2021-05-10,,,Q112729748-54ABB392-4C53-488D-A191-EDED776B2540
Q112752211,Ambrose Lomin Pitia,Q17022177,SPLM-IO,,,2021-05-10,,,Q112752211-FB51C788-0A00-418B-80D4-7EF1EC170178
Q112752213,Amule Michael Simon Lasu,Q65080239,SSOA,,,2021-05-10,,,Q112752213-0D3DD8F3-65F3-4F2C-B586-027919ED30AF
Q112752215,Amule Samson Machete,Q17022177,SPLM-IO,,,2021-05-10,,,Q112752215-23BBFB9E-55C7-4C39-9A43-EC30A3C9523A
Q112752216,Andrea Maya Felio,Q459960,SPLM,,,2021-05-10,,,Q112752216-85EF2041-5749-4AE1-837B-7F16903AD42A
Q112752217,Andrew Koang Ruon,Q17022177,SPLM-IO,,,2021-05-10,,,Q112752217-1BAED2D2-DA8E-4FE4-9544-10622A9FDED6
Q112752218,Angelina Nyibol Thuoch,Q17022177,SPLM-IO,,,2021-05-10,,,Q112752218-2C99F8E1-4CB2-4B55-B02D-B9F0FF68C27C
Q112752219,Angelina Samuel Nyawulo,Q17022177,SPLM-IO,,,2021-05-10,,,Q112752219-98259BBA-CC29-41FF-BBD7-FC123343A488
Q112752220,Angelo James Selerino,Q459960,SPLM,,,2021-05-10,,,Q112752220-B6144502-82D3-4EBB-ABD0-C46F52FA4F20
Q112752221,Angelo Lokinga Lotaba,Q459960,SPLM,,,2021-05-10,,,Q112752221-A7E9945C-DD69-4927-A2E2-8C31FA2F631F
Q112752223,Anita David Gamu,Q459960,SPLM,,,2021-05-10,,,Q112752223-36BFFC71-BC13-4EE1-B901-ECF939C3E023
Q112752224,Ann Dokki Matayo,Q17022177,SPLM-IO,,,2021-05-10,,,Q112752224-4CF71339-1838-4989-9B17-D8C188B6F3C5
Q112729750,Ann Lino Wor Abyei,Q459960,SPLM,,,2021-05-10,,,Q112729750-C76DBA73-2FBD-4FB2-B558-31C8A7F85A68
Q112740204,Anna Samuel Pam,Q17022177,SPLM-IO,,,2021-05-10,,,Q112740204-AA4A1553-DD50-4723-BF28-C83B653C40F9
Q112752225,Anok Bior Wuol,Q17022177,SPLM-IO,,,2021-05-10,,,Q112752225-09D0B46F-9318-4ACC-9DE8-12E1551E05FE
Q112762522,Anthony Jervase Yak,,,,,2021-05-10,,,Q112762522-E4D2E8ED-3698-463C-938E-E3F4C7627944
Q112752226,Anthony Kudus Nyombe,Q459960,SPLM,,,2021-05-10,,,Q112752226-D016FD55-07FB-4593-81B8-726E250792E9
Q4772949,Anthony Lino Makana,Q459960,SPLM,,,2021-05-10,,male,Q4772949-9B4E0BB5-62A8-4DCE-9FC0-9DBDBE6DCB45
Q112752227,Anyang Akol Akuer,Q17022177,SPLM-IO,,,2021-05-10,,,Q112752227-2D565F8D-57C1-48FE-8EE3-DB8AAFBEB67C
Q112752228,Apolo Alfred Ruben Gita,Q65080239,SSOA,,,2021-05-10,,,Q112752228-BEA84591-9747-4D93-A271-6A7FE7D8F5C5
Q112752229,Areng Kur Akol Ding,Q459960,SPLM,,,2021-05-10,,,Q112752229-DEE8F48C-0A52-4FBA-855C-BF4AF31ED96E
Q112752230,Arkangelo Kanewe Minawe,Q17022177,SPLM-IO,,,2021-05-10,,,Q112752230-0EE7E209-4243-4344-8E52-438F4795C54A
Q112525572,Arop Madut Arop,Q459960,SPLM,,,2021-05-10,,,Q112525572-C9397A2D-12BF-407C-948C-685FE254F39B
Q112525573,Asha Abboz Akuei,Q459960,SPLM,,,2021-05-10,,,Q112525573-123E65B9-09E6-4EC5-9874-071B79582906
Q112752232,Asha Abdel Salam Awad,Q459960,SPLM,,,2021-05-10,,,Q112752232-9D1AE9F3-4150-4B89-B4CE-D375DF1F2B5B
Q112752233,Asunta Nicola Dimo,Q17022177,SPLM-IO,,,2021-05-10,,,Q112752233-585CBC2B-097C-48F7-97EE-45C6F944133C
Q112752234,Atem Garang Deng De’ kuek,Q459960,SPLM,,,2021-05-10,,,Q112752234-A13AE4EE-97A2-42B1-8071-01AE297D0FF3
Q112752235,Athian Madut Maluil,Q17022177,SPLM-IO,,,2021-05-10,,,Q112752235-6C97BF1B-23FB-4D8C-89B0-187BEC9C0712
Q112729755,Augustino Mathok Thok,Q459960,SPLM,,,2021-05-10,,,Q112729755-FC46C550-2485-404C-BCFB-C458226D5484
Q112729756,Awel Mawien Atem,Q459960,SPLM,,,2021-05-10,,,Q112729756-CB228F58-0C20-460A-BA13-C0FE3246ADEA
Q12748065,Awut Deng Acuil,Q459960,SPLM,,,2021-05-10,,female,Q12748065-37B151FD-93B2-4294-8109-4A4D61FF3EA8
Q112729757,Ayak Ngor Malek,Q459960,SPLM,,,2021-05-10,,,Q112729757-331EF129-B8D6-470E-A004-AC32A798BFA0
Q112762523,Ayen Luka Ngor,,,,,2021-05-10,,,Q112762523-14EED624-23B6-48C1-B617-43135765C2B6
Q112752237,Badit Dak Wie,,,,,2021-05-10,,,Q112752237-254FC7B2-4391-479B-87F8-E42ECE6D50B2
Q112752239,Bak Deng Nyang,Q17022177,SPLM-IO,,,2021-05-10,,,Q112752239-4B1F07CA-EAD0-4D57-8040-9D75F4EE71D3
Q112752240,Banguot Amum Okech,Q459960,SPLM,,,2021-05-10,,,Q112752240-D6D7DC8F-DC48-4C9B-9131-F3918AFE7AEF
Q4861322,Barnaba Marial Benjamin,Q459960,SPLM,,,2021-05-10,,male,Q4861322-48304C89-1471-4969-A20F-8795EC79445A
Q112525579,Barnardo Kpasira Martin,Q459960,SPLM,,,2021-05-10,,,Q112525579-018C7E52-AB9C-4F3C-B472-518355B4F74D
Q112752241,Bataria Manyroor Maker,Q459960,SPLM,,,2021-05-10,,,Q112752241-6BDB84A0-8291-418D-B9C9-DAAC3679DD0B
Q112752242,Beatrice Aber Samson Otto,Q459960,SPLM,,,2021-05-10,,,Q112752242-FA03E22F-B36A-47D7-901D-A0FD8C56C44F
Q112752243,Benjamin Anyang Keji,Q17022177,SPLM-IO,,,2021-05-10,,,Q112752243-1A1A8EE1-3B1D-437E-98B2-8C87F4428636
Q112752244,Benjamin Bol Joknyang,,,,,2021-05-10,,,Q112752244-7DEF9AAA-8345-4C1D-BBE1-175989DACC88
Q112525587,Benjamin Malek Alier,Q459960,SPLM,,,2021-05-10,,,Q112525587-34EEDC69-41F0-4A9F-B90F-EC30CE9D0A29
Q112752246,Betty Achan Ogwar,Q459960,SPLM,,,2021-05-10,,,Q112752246-353BB45E-9A2A-4895-9716-C014421E277E
Q112752248,Bibi Ali Aker,Q459960,SPLM,,,2021-05-10,,,Q112752248-0367DBD3-6FC7-46DA-BED8-05BEE25CFC12
Q112762524,Bilal Moses Onesmus,,,,,2021-05-10,,,Q112762524-98DA4380-4404-4402-BDA5-27B4742E9E1B
Q112752249,Bipuoc Khor Piti,Q17022177,SPLM-IO,,,2021-05-10,,,Q112752249-C03534A2-8D14-4C1D-879A-F77178D8E851
Q112752250,Bol Duop Nyuot,Q65080239,SSOA,,,2021-05-10,,,Q112752250-55F2325F-5F15-4321-A9FF-C2762331A0F1
Q112752251,Bol Joseph Agau,Q65080239,SSOA,,,2021-05-10,,,Q112752251-8BE958B4-92DC-46E6-A914-FD8CA3C1BF40
Q112752252,Bol Pio Tem Kuach,Q459960,SPLM,,,2021-05-10,,,Q112752252-004F7436-34F8-4D90-9041-F6C084046CC6
Q112752253,Bol Puot Yut,Q459960,SPLM,,,2021-05-10,,,Q112752253-8D4E37E9-1DDF-4CA4-8C48-A3FB840927A2
Q112752254,Bol Toby Maduot,,,,,2021-05-10,,,Q112752254-AA2EFE00-717F-4739-A6F6-62D1C3ACB4CA
Q112752256,Bona Deng Lawrence,,,,,2021-05-10,,,Q112752256-64BA290A-0C7B-452F-B735-75D08580C14D
Q112752257,Bonga Yangi Loro,Q17022177,SPLM-IO,,,2021-05-10,,,Q112752257-A88C07D4-57DB-4DE8-858E-8DFFF7DDBDEE
Q112752258,Both Tour Manmie Biel,Q65080239,SSOA,,,2021-05-10,,,Q112752258-6F9FEA92-70A5-4F37-A29D-7E72A5FF9A94
Q112752259,Boutrous Alison Magaya,Q459960,SPLM,,,2021-05-10,,,Q112752259-A2105313-75C7-470D-8161-3747199E795D
Q112729761,Bullen Kot Beny Adiak,Q459960,SPLM,,,2021-05-10,,,Q112729761-84CF1298-9FF0-4A0F-A62C-B6C8B3AB72DD
Q112729764,Caguor Aduong Manyang,Q459960,SPLM,,,2021-05-10,,,Q112729764-28356B65-4339-4E39-B641-9697EE89A082
Q112752261,Ceasor Baye Oyalala,Q459960,SPLM,,,2021-05-10,,,Q112752261-8B2942C9-190E-40E2-AFBA-BFFA3821D146
Q112729765,Cecilia Achuil Mathew,Q459960,SPLM,,,2021-05-10,,,Q112729765-F335D54E-98D0-433C-9672-2E936FEDB300
Q112752263,Celina Pita Sworo,Q459960,SPLM,,,2021-05-10,,,Q112752263-63EEB355-3B6C-4828-B098-327C2545C2BC
Q112752264,Chabur Goc Alei Kuol,Q65080239,SSOA,,,2021-05-10,,,Q112752264-5A51D957-FABF-45DE-B31E-B83AA6422BF7
Q112752277,Chaguor Ater Bol,Q17022177,SPLM-IO,,,2021-05-10,,,Q112752277-36DA750C-C634-499C-BDC5-B78842A6BE03
Q112752278,Chan Deng Marok,Q17022177,SPLM-IO,,,2021-05-10,,,Q112752278-AEAA1F10-3253-479C-862E-6D60852C493E
Q112752279,Changkuoth Bichock Reth,Q65080239,SSOA,,,2021-05-10,,,Q112752279-34190ABA-2578-4C34-9E72-982056FFAE89
Q112525593,Charles Majak Alier,Q459960,SPLM,,,2021-05-10,,,Q112525593-99C29622-9051-4F82-81BB-B871DDC5E52D
Q112752282,Charles Manuel Soro Jongo,Q65080239,SSOA,,,2021-05-10,,,Q112752282-43063C81-0117-4C5D-BFED-80A453041FC4
Q112762525,Charles Welo,,,,,2021-05-10,,,Q112762525-53A8AB68-F779-41EE-BEFE-F7AAADA0A301
Q112752283,Chier Ramzi Monyping,Q459960,SPLM,,,2021-05-10,,,Q112752283-9088D5C6-B3E7-4A7B-86CF-6D898041DA1B
Q112752284,Chol Paul Pawel,Q459960,SPLM,,,2021-05-10,,,Q112752284-6932EBDC-5B5F-408A-9EB1-0A357F88E8BB
Q112752285,Christiana Akuol Alessio,,,,,2021-05-10,,,Q112752285-A3C9C4DC-BB97-42FD-B4DD-8BBD7538E002
Q112752286,Christine Nabol Peter,Q459960,SPLM,,,2021-05-10,,,Q112752286-88FFC1D6-2EA0-40C7-88D7-98E33B81CC44
Q112752287,Chuol David Dhel,Q459960,SPLM,,,2021-05-10,,,Q112752287-674C20C5-AD05-448C-9FB9-DE9788D10A7F
Q112741766,Chuol Kuajien Tut Bol,Q17022177,SPLM-IO,,,2021-05-10,,,Q112741766-698FAC66-8164-401E-AC64-0A231CECC8C2
Q112762526,Chuong Wan Rieth Kuol,,,,,2021-05-10,,,Q112762526-473FE9B7-A6FD-424B-AF2C-FFDB9EB3E675
Q112752289,Clement Juma Mbugoniwia,Q65080239,SSOA,,,2021-05-10,,,Q112752289-838CAAC4-2D37-4AA2-88DE-32A21C7C7320
Q112752290,Cluadio Francis Omdurman,Q17022177,SPLM-IO,,,2021-05-10,,,Q112752290-93A36A39-1E4A-4F13-8A1A-873EB1630803
Q112752291,Cypriano Peter Lokale,Q459960,SPLM,,,2021-05-10,,,Q112752291-816368B4-4819-4BF5-B8A8-0AD083EEAAD6
Q112752292,Daniel Abocha Ali,Q459960,SPLM,,,2021-05-10,,,Q112752292-DC007754-F5A2-4872-A9D9-49262EEC9330
Q16145815,Daniel Awet Akot,Q459960,SPLM,,,2021-05-10,,male,Q16145815-F70FB23F-7069-4B4D-B52C-61E622891632
Q112752293,Daniel Chol Omejek,Q17022177,SPLM-IO,,,2021-05-10,,,Q112752293-AC246604-8080-4C14-9B51-12F537644B04
Q112525597,Daniel Deng Monydit,Q459960,SPLM,,,2021-05-10,,,Q112525597-058BCF36-AFD4-4172-8B86-5E049684B8F0
Q112729767,Daniel Dhieu Matuet,Q459960,SPLM,,,2021-05-10,,,Q112729767-8EBC9604-0289-4D57-8985-DAF521E55E95
Q112752294,Daniel Narol Locheck,Q459960,SPLM,,,2021-05-10,,,Q112752294-40C53BCB-8486-4D52-8876-C6AC8DB10A7B
Q112752295,Daniel Opio Akau,,,,,2021-05-10,,,Q112752295-9BB9B2B0-13A0-4595-B3E5-94775F1BABF9
Q5232921,David Deng Athorbie,Q459960,SPLM,,,2021-05-10,,male,Q5232921-F4EACC63-C422-43A6-93BD-530EC67E39F6
Q112752296,David Lemi Poru,Q459960,SPLM,,,2021-05-10,,,Q112752296-CEFCC10B-A175-41E5-9C4E-FE70E71E9451
Q112525601,David Nailo Mayo,Q459960,SPLM,,,2021-05-10,,,Q112525601-69BD0890-34FB-484E-ABDC-FE629533E141
Q112752297,David Okwer,Q459960,SPLM,,,2021-05-10,,,Q112752297-7FFD8B39-7CD7-422D-8173-782EBD44AD09
Q5241353,David Yau Yau,Q459960,SPLM,,,2021-05-10,,male,Q5241353-C7F344B2-D43A-4FBF-8AE5-3D0C62B62DC2
Q112525604,David Yien Bilieth,,,,,2021-05-10,,,Q112525604-49C612B2-C0FB-4305-AFE1-942D41AF611E
Q112752298,Dawud Juma Hasco,Q17022177,SPLM-IO,,,2021-05-10,,,Q112752298-7EC36B1C-266A-424E-B2BF-80212E5A332B
Q112752299,Deborah Uduol Okiec,,,,,2021-05-10,,,Q112752299-92921777-9412-46AD-B2F5-5C584BA581CB
Q112752300,Del Tut Weang Khor,Q65080239,SSOA,,,2021-05-10,,,Q112752300-41AAFF31-1E7D-4620-8EE6-D9711F783083
Q5256910,Deng Alor Kuol,,,,,2021-05-10,,male,Q5256910-99D8C413-4B40-4127-A096-B577C718BB2D
Q112684322,Deng Arop Kuol,Q459960,SPLM,,,2021-05-10,,male,Q112684322-F2F44512-F0A3-4A99-9896-0B256C339156
Q112729770,Deng Chol Deng,Q459960,SPLM,,,2021-05-10,,,Q112729770-F04D686F-4542-4B75-AFBA-1552D98F5981
Q112525608,Deng Dau Deng,Q459960,SPLM,,,2021-05-10,,,Q112525608-A9116278-B43F-4C7E-8A1A-E4F15CCE02C9
Q112752301,Deng Donato Deng Mayen,,,,,2021-05-10,,,Q112752301-EAF66E44-8488-4C74-9753-02BEC16D573F
Q112752302,Deng Goc Aleu,Q459960,SPLM,,,2021-05-10,,,Q112752302-371B7E44-13CF-4833-9947-E07F4AE2B004
Q112729772,Deng Majok Athian,Q459960,SPLM,,,2021-05-10,,,Q112729772-AA5074D2-0EDD-445D-9208-25E1E48E2FAA
Q112729773,Deng Tong Kuol,Q459960,SPLM,,,2021-05-10,,,Q112729773-250C3BDE-F88C-4F98-99C6-39B27C33A048
Q112752303,Deng Unyo Demey,Q459960,SPLM,,,2021-05-10,,,Q112752303-5F1BF402-58CF-4917-8B0A-D561460D28EF
Q112752304,Deng Yach Tong,Q17022177,SPLM-IO,,,2021-05-10,,,Q112752304-60943C17-12D4-4BAF-B54C-0E787ECAB4F3
Q112752305,Dengtiel Ayuen Kur,Q459960,SPLM,,,2021-05-10,,,Q112752305-356FE08C-4343-4EAD-8240-16E7A0D47466
Q112752306,Dharuai Mabor Teny,,,,,2021-05-10,,,Q112752306-2ED90E27-395A-42AA-9DB7-3BD921FAF799
Q112752307,Diana Richard Wani,Q459960,SPLM,,,2021-05-10,,,Q112752307-E152D7E1-2F94-408B-B292-895CD1725CF7
Q112752308,Diing Lam Yuel,Q17022177,SPLM-IO,,,2021-05-10,,,Q112752308-E232C8E5-E10E-4914-914F-57B5D2AEFCB6
Q112752309,Domai Gatpan Kulang,Q459960,SPLM,,,2021-05-10,,,Q112752309-F78D750D-46B2-49F9-9882-7DC71D917774
Q112752311,Dusman Joyce Lesuk,Q459960,SPLM,,,2021-05-10,,,Q112752311-3C41EE4D-77B3-48D0-B4EF-692E477F190C
Q112752312,Edward Dominic Keyawa,Q17022177,SPLM-IO,,,2021-05-10,,,Q112752312-7DC4F1EE-5D7D-4E0A-9165-B76FA690B51F
Q112752313,El Thieb Dut Kuol,,,,,2021-05-10,,,Q112752313-C88C86C6-1DA3-461D-92F2-ADE96E886F0B
Q112752314,Elia Ulan Jongo,Q459960,SPLM,,,2021-05-10,,,Q112752314-ACC591CF-F89C-4BB6-A738-86A34FE2182F
Q112752315,Elijah Awuor Yiey,Q17022177,SPLM-IO,,,2021-05-10,,,Q112752315-4F9AA1DB-243D-4F59-B48E-29D7BC90C570
Q112752316,Elijah Liech Bany,Q459960,SPLM,,,2021-05-10,,,Q112752316-C4A7F31C-E6B9-4DE7-962E-4A849D531442
Q112762527,Elisabeth Nyaruach Tap,,,,,2021-05-10,,,Q112762527-5F7CFEAA-2C94-4FA1-9006-78D5618211EE
Q112752317,Elizabeth Achuei Yol Kuol,Q17022177,SPLM-IO,,,2021-05-10,,,Q112752317-BB4A523B-E8D7-4F7D-9BE0-3182C541BEA8
Q112525614,Elizabeth Adut Mel,Q459960,SPLM,,,2021-05-10,,,Q112525614-C5C84A0C-6872-418A-8186-6B533BA0A8D1
Q112752318,Elizabeth Akuol Chuang,Q459960,SPLM,,,2021-05-10,,,Q112752318-21A138C9-834B-40F0-AABE-5F0F0C1A49A0
Q112729777,Elizabeth John Kuol,Q459960,SPLM,,,2021-05-10,,,Q112729777-E4861826-EDF4-4735-98EE-0D7FF35C74EF
Q112752319,Ella Emilio Kersid,Q459960,SPLM,,,2021-05-10,,,Q112752319-AE95C3EF-83BC-4953-A354-42FAD6DD1B25
Q112762528,Elnama Daniel Joseph,,,,,2021-05-10,,,Q112762528-4D9B4D3A-2862-459A-9F70-06F6E2986F0D
Q112525620,Emelia Aluel Bol,Q459960,SPLM,,,2021-05-10,,,Q112525620-6364F518-1954-4CB4-A3EE-334A91989251
Q112712509,Emmanuel Lowilla,Q459960,SPLM,,,2021-05-10,,male,Q112712509-0853BFCC-8C8D-43E0-A318-FB2AD22F95C0
Q112752320,Emmanuel Sokiri Lugor,,,,,2021-05-10,,,Q112752320-B7DC8001-940C-4608-8540-FB3EB3886BE0
Q112752322,Emmanuel Taban Martin,Q459960,SPLM,,,2021-05-10,,,Q112752322-FD751F50-970D-40B3-8C0D-CDF031FDADF7
Q112752323,Emoya Silvia Salvatoria,Q17022177,SPLM-IO,,,2021-05-10,,,Q112752323-ECD72626-3FA1-4EC4-A177-641B7ECC719D
Q112762529,Esbola Majok Bangot,,,,,2021-05-10,,,Q112762529-245F6D16-FEBD-4C2D-83A5-3F1B394574B8
Q112752324,Eshe Bari Wanji,Q459960,SPLM,,,2021-05-10,,,Q112752324-91B2E103-748A-452A-BFC4-70E006D56F34
Q112752325,Fantana Kur Chol,Q459960,SPLM,,,2021-05-10,,,Q112752325-8FEDDD20-E979-453B-8253-2C29EA8BD6C5
Q112740219,Farouk Gatkuoth Kam,Q17022177,SPLM-IO,,,2021-05-10,,,Q112740219-04050718-7992-45F0-923A-1FB386A763B5
Q112525622,Fatima Nyawang Biliu,Q459960,SPLM,,,2021-05-10,,,Q112525622-5A6BB271-29FC-4036-BD61-387C792F150D
Q112752328,Felix Edward Bali Miako,Q459960,SPLM,,,2021-05-10,,,Q112752328-E6C3CF48-7769-47AF-9C18-BFA217C7FF77
Q112525624,Festo Faustino Kumba,Q459960,SPLM,,,2021-05-10,,,Q112525624-0EC3BFBA-B815-400D-8C9D-77B747C6E3EC
Q112752329,Festo Lemi,Q459960,SPLM,,,2021-05-10,,,Q112752329-946D3143-FE68-4F78-AD10-8F99BF52F413
Q112729781,Francis Ben Ataba,,,,,2021-05-10,,,Q112729781-E27D2D84-9236-405B-AE43-998DFA640C42
Q112525625,Francis Lokurnyang,,,,,2021-05-10,,,Q112525625-A0E4B8DE-6C6A-4E4D-8214-E03077444A2D
Q112729782,Franco Akech Ring,Q459960,SPLM,,,2021-05-10,,,Q112729782-F5942366-9071-4347-9EC2-B9879F243E39
Q112752332,Gabriel Gout Gout,,,,,2021-05-10,,,Q112752332-A15284D6-8F51-423E-9D34-14865D450598
Q112752333,Gabriel Majong Majong,,,,,2021-05-10,,,Q112752333-03D8228F-EC6B-4CBA-83CF-B7F5366F7A13
Q112729784,Gabriel Roric Jur Yor,,,,,2021-05-10,,,Q112729784-2FC6950C-FB8D-4FEB-B02F-0A7182EEDE48
Q112752334,Gai Mayen Luk,Q17022177,SPLM-IO,,,2021-05-10,,,Q112752334-B6553E73-B4C6-408A-8F27-530D181ACCED
Q112752335,Gassim Barnaba Kisanga,Q65080239,SSOA,,,2021-05-10,,,Q112752335-ECD89ADB-7C52-4037-90F3-345AE0C366B5
Q112752336,Gatkuoth Wat Jor,Q17022177,SPLM-IO,,,2021-05-10,,,Q112752336-4F8E0646-FA11-4B94-9A26-A681633F3A31
Q112752337,Gatluak Riek Jaak,Q459960,SPLM,,,2021-05-10,,,Q112752337-7FB78CAD-61C6-4152-BD8E-F8A41FAA9D0C
Q112729785,Gatluak Ruon Nyuot,Q459960,SPLM,,,2021-05-10,,,Q112729785-CE50F737-3AE9-4097-93B6-73D5309E3343
Q112525631,Gatwech Lam Puoch,Q17022177,SPLM-IO,,,2021-05-10,,,Q112525631-9F5E09EC-C428-4A8E-B257-C8B32EB221A4
Q112729787,George Andrea Juma,Q459960,SPLM,,,2021-05-10,,,Q112729787-7B1BB37E-FDCF-4DE7-9E59-1F71DED7BB9A
Q112752339,George Angier Ring,,,,,2021-05-10,,,Q112752339-7A377516-4972-4637-AC76-7B89605BEEB3
Q112729788,George Bureng Nyombe,Q459960,SPLM,,,2021-05-10,,,Q112729788-46879553-117A-4473-8B7D-1E4C1DBD3B7E
Q112752340,George Kosta Baandara,Q459960,SPLM,,,2021-05-10,,,Q112752340-B0D3ED76-A82D-46B4-A850-F0F06E09DA22
Q112741772,George Mathor Mayom Them,Q17022177,SPLM-IO,,,2021-05-10,,,Q112741772-865C0F1B-FE35-423F-842C-3149F065B2F6
Q112752341,Georgiatee Lat Mading,Q459960,SPLM,,,2021-05-10,,,Q112752341-0F9CD753-1EC8-49ED-925E-C1732A58BAC7
Q112752342,Ghada James Killa,Q459960,SPLM,,,2021-05-10,,,Q112752342-53E20FB2-43A4-441C-ADB1-2248991AD758
Q112525634,Gier Chuang Aluong,,,,,2021-05-10,,male,Q112525634-A8ADC9F8-C8EC-4781-B151-64065A155211
